SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName,Season
2022-23,1630531,Jaden Springer,Jaden,1610612755,PHI,Philadelphia 76ers,0042200216,2023-05-11T00:00:00,PHI vs. BOS,L,0.61,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2.0,0,0,2.0,1,2,2,2,4,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,3,2,2,1,1,3,1,1630531,Jaden Springer,2022-23
2022-23,1630531,Jaden Springer,Jaden,1610612755,PHI,Philadelphia 76ers,0042200212,2023-05-03T00:00:00,PHI @ BOS,L,10.033333333333333,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,1,0,0,0,1,1,3,-2,2.0,0,0,3.0,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,3,2,1,1,2,1,1630531,Jaden Springer,2022-23
2022-23,1630531,Jaden Springer,Jaden,1610612755,PHI,Philadelphia 76ers,0042200121,2023-04-15T00:00:00,PHI vs. BKN,W,2.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,3,4,4,4,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,4,4,4,1,1,4,1,1630531,Jaden Springer,2022-23
2022-23,1630205,Lamar Stevens,Lamar,1610612739,CLE,Cleveland Cavaliers,0042200135,2023-04-26T00:00:00,CLE vs. NYK,L,5.133333333333334,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,3.0,0,0,4.0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1630205,Lamar Stevens,2022-23
2022-23,1630205,Lamar Stevens,Lamar,1610612739,CLE,Cleveland Cavaliers,0042200133,2023-04-21T00:00:00,CLE @ NYK,L,3.683333333333333,0,1,0.0,0,0,0.0,2,2,1.0,0,3,3,0,0,0,0,0,0,1,2,6,5.6,0,0,5.0,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1630205,Lamar Stevens,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200405,2023-06-12T00:00:00,MIA @ DEN,L,31.6,5,12,0.417,1,6,0.167,1,1,1.0,1,7,8,1,1,0,1,0,3,2,12,2,25.1,0,0,24.0,1,14,14,14,7,5,3,11,15,8,19,8,8,1,4,1,1,9,3,8,2,1,15,4,8,10,5,1,1,4,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200404,2023-06-09T00:00:00,MIA vs. DEN,L,18.926666666666666,0,4,0.0,0,3,0.0,0,0,0.0,1,4,5,0,0,0,0,1,3,0,0,-7,6.0,0,0,5.0,1,14,14,14,22,21,21,21,21,22,21,10,10,10,4,8,6,15,5,8,7,16,15,13,21,16,21,1,1,21,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200403,2023-06-07T00:00:00,MIA vs. DEN,L,24.2,1,7,0.143,1,4,0.25,0,0,0.0,2,2,4,5,0,1,1,0,1,0,3,-11,21.3,0,0,17.0,1,14,14,14,17,18,15,20,15,16,14,10,10,10,1,13,11,2,5,2,2,1,4,13,19,18,7,1,1,12,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200402,2023-06-04T00:00:00,MIA @ DEN,W,29.216666666666665,4,10,0.4,4,10,0.4,2,3,0.667,0,2,2,6,0,0,1,0,3,2,14,14,28.4,0,0,28.0,1,1,1,1,10,8,7,12,1,1,6,3,3,7,12,13,16,1,5,8,2,1,15,4,5,4,3,1,1,3,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200401,2023-06-01T00:00:00,MIA @ DEN,L,21.041666666666668,0,10,0.0,0,9,0.0,0,0,0.0,0,5,5,3,0,0,0,1,0,0,0,-12,10.5,0,0,8.0,1,14,14,14,21,21,7,21,21,5,21,10,10,10,12,5,6,3,5,8,7,16,1,13,21,19,20,1,1,20,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200307,2023-05-29T00:00:00,MIA @ BOS,W,28.0,3,8,0.375,2,6,0.333,0,0,0.0,1,4,5,0,0,0,0,0,3,3,8,4,14.0,0,0,15.0,1,1,1,1,11,11,12,13,7,8,12,10,10,10,4,8,6,15,5,8,7,1,15,2,14,8,18,1,1,17,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200306,2023-05-27T00:00:00,MIA vs. BOS,L,25.283333333333335,3,8,0.375,2,5,0.4,2,3,0.667,0,1,1,3,0,0,0,1,2,2,10,-12,15.7,0,0,16.0,1,14,14,14,14,11,12,13,7,11,6,3,3,7,12,17,18,3,5,8,7,16,10,4,11,19,16,1,1,15,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200305,2023-05-25T00:00:00,MIA @ BOS,L,24.166666666666668,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,1,0,0,0,0,0,0,3,-20,4.5,0,0,5.0,1,14,14,14,18,18,19,19,15,16,14,10,10,10,12,21,21,9,5,8,7,1,1,13,19,22,22,1,1,21,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200304,2023-05-23T00:00:00,MIA vs. BOS,L,35.93333333333333,4,9,0.444,1,5,0.2,0,0,0.0,1,6,7,1,0,0,0,2,1,0,9,0,18.9,0,0,18.0,1,14,14,14,4,8,10,10,15,11,18,10,10,10,4,2,3,9,5,8,7,22,4,13,13,13,9,1,1,10,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200303,2023-05-21T00:00:00,MIA vs. BOS,W,24.618333333333332,3,9,0.333,2,8,0.25,2,2,1.0,0,3,3,1,0,1,0,0,1,2,10,17,18.1,0,0,18.0,1,1,1,1,16,11,10,16,7,6,14,3,6,1,12,10,12,9,5,2,7,1,4,4,11,1,11,1,1,10,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200302,2023-05-19T00:00:00,MIA @ BOS,W,26.783333333333335,3,6,0.5,2,5,0.4,3,4,0.75,0,1,1,0,0,0,0,0,2,2,11,5,12.2,0,0,14.0,1,1,1,1,12,11,16,5,7,11,6,2,2,6,12,17,18,15,5,8,7,1,10,4,10,7,19,1,1,19,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200301,2023-05-17T00:00:00,MIA @ BOS,W,34.21666666666667,6,10,0.6,3,5,0.6,0,0,0.0,1,2,3,0,0,0,0,2,2,0,15,15,18.6,0,0,21.0,1,1,1,1,5,3,7,2,4,11,1,10,10,10,4,13,12,15,5,8,7,22,10,13,4,2,10,1,1,8,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200206,2023-05-12T00:00:00,MIA vs. NYK,W,34.10333333333333,4,11,0.364,1,6,0.167,5,6,0.833,0,6,6,3,0,0,0,1,1,4,14,1,25.7,0,0,24.0,1,1,1,1,6,8,5,15,15,8,19,1,1,5,12,2,4,3,5,8,7,16,4,1,5,11,4,1,1,4,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200205,2023-05-10T00:00:00,MIA @ NYK,L,26.358333333333334,5,11,0.455,4,10,0.4,0,0,0.0,1,2,3,0,0,0,0,0,1,0,14,-15,17.6,0,0,21.0,1,14,14,14,13,5,5,9,1,1,6,10,10,10,4,13,12,15,5,8,7,1,4,13,5,21,13,1,1,8,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200204,2023-05-08T00:00:00,MIA vs. NYK,W,36.50333333333333,6,13,0.462,4,10,0.4,0,0,0.0,1,5,6,2,2,1,1,0,4,2,16,8,30.2,0,0,32.0,1,1,1,1,3,3,2,8,1,1,6,10,10,10,4,5,4,7,1,2,2,1,21,4,3,6,1,1,1,1,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200203,2023-05-06T00:00:00,MIA vs. NYK,W,29.606666666666666,7,14,0.5,3,10,0.3,2,2,1.0,0,3,3,0,0,1,1,1,2,2,19,10,28.6,0,0,29.0,1,1,1,1,9,1,1,5,4,1,13,3,6,1,12,10,12,15,5,2,2,16,10,4,1,5,2,1,1,2,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200202,2023-05-02T00:00:00,MIA @ NYK,L,25.0,7,12,0.583,3,7,0.429,0,0,0.0,0,1,1,1,0,0,0,1,5,2,17,-5,19.7,0,0,22.0,1,14,14,14,15,1,3,4,4,7,5,10,10,10,12,17,18,9,5,8,7,16,23,4,2,15,8,1,1,6,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200201,2023-04-30T00:00:00,MIA @ NYK,W,23.393333333333334,3,6,0.5,2,5,0.4,0,0,0.0,1,1,2,3,0,1,0,0,2,0,8,1,17.9,0,0,17.0,1,1,1,1,19,11,16,5,7,11,6,10,10,10,4,17,16,3,5,2,7,1,10,13,14,11,12,1,1,12,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200105,2023-04-26T00:00:00,MIA @ MIL,W,38.0,2,6,0.333,2,4,0.5,2,3,0.667,2,6,8,0,0,0,2,0,4,3,8,4,23.6,0,0,22.0,1,1,1,1,2,17,16,16,7,16,2,3,3,7,1,2,1,15,5,8,1,1,21,2,14,8,6,1,1,6,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200104,2023-04-24T00:00:00,MIA vs. MIL,W,17.046666666666667,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,2,0,0,0,3,1,0,-10,-2.0,0,0,0.0,1,1,1,1,23,21,23,21,21,23,21,10,10,10,12,21,21,15,1,8,7,1,15,12,21,17,23,1,1,23,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200103,2023-04-22T00:00:00,MIA vs. MIL,W,23.266666666666666,5,8,0.625,2,4,0.5,0,0,0.0,0,0,0,0,0,1,0,0,0,0,12,-1,15.0,0,0,16.0,1,1,1,1,20,5,12,1,7,16,2,10,10,10,12,21,21,15,5,2,7,1,1,13,8,14,17,1,1,15,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200102,2023-04-19T00:00:00,MIA @ MIL,L,31.433333333333334,1,4,0.25,1,4,0.25,1,1,1.0,2,3,5,1,0,2,0,0,1,0,4,-27,17.5,0,0,15.0,1,14,14,14,8,18,21,18,15,16,14,8,8,1,1,10,6,9,5,1,7,1,4,13,18,23,14,1,1,17,1,1629622,Max Strus,2022-23
2022-23,1629622,Max Strus,Max,1610612748,MIA,Miami Heat,0042200101,2023-04-16T00:00:00,MIA @ MIL,W,38.266666666666666,3,5,0.6,2,4,0.5,0,0,0.0,0,5,5,2,1,0,0,0,3,0,8,15,16.0,0,0,17.0,1,1,1,1,1,11,19,2,7,16,2,10,10,10,12,5,6,7,3,8,7,1,15,13,14,2,15,1,1,12,1,1629622,Max Strus,2022-23
2022-23,1628410,Edmond Sumner,Edmond,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15T00:00:00,BKN @ PHI,L,4.45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,-4,1.5,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1628410,Edmond Sumner,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200307,2023-05-29T00:00:00,BOS vs. MIA,L,41.6,5,13,0.385,1,4,0.25,3,4,0.75,2,9,11,4,2,1,0,0,2,4,14,-12,34.2,1,0,32.0,1,12,12,12,9,18,19,15,13,18,14,15,14,16,4,8,6,15,12,8,13,1,6,11,18,18,18,1,1,18,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200306,2023-05-27T00:00:00,BOS @ MIA,W,43.93333333333333,8,22,0.364,0,8,0.0,15,15,1.0,3,9,12,5,3,1,2,2,2,7,31,3,58.9,1,0,54.0,1,1,1,1,2,13,5,17,19,12,19,1,1,1,2,8,5,9,9,8,3,13,6,4,6,11,7,1,1,8,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200305,2023-05-25T00:00:00,BOS vs. MIA,W,40.86666666666667,8,16,0.5,1,6,0.167,4,6,0.667,0,8,8,11,4,2,0,0,2,4,21,19,49.1,1,0,45.0,1,1,1,1,11,13,18,7,13,15,15,12,10,18,14,11,16,1,3,1,13,1,6,11,15,4,13,1,1,14,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200304,2023-05-23T00:00:00,BOS @ MIA,W,42.1,14,22,0.636,4,9,0.444,1,2,0.5,1,10,11,7,5,1,2,0,3,4,33,21,60.7,1,0,61.0,1,1,1,1,7,2,5,1,3,10,4,18,16,19,10,6,6,4,1,8,3,1,15,11,5,3,5,1,1,3,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200303,2023-05-21T00:00:00,BOS @ MIA,L,33.45,6,18,0.333,1,7,0.143,1,1,1.0,2,8,10,2,3,2,0,1,2,0,14,-23,32.0,1,0,31.0,1,12,12,12,19,17,16,18,13,13,17,18,19,1,4,11,10,18,9,1,13,6,6,20,18,19,19,1,1,19,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200302,2023-05-19T00:00:00,BOS vs. MIA,L,42.4,10,20,0.5,3,10,0.3,11,12,0.917,1,12,13,8,5,0,0,1,4,8,34,5,56.6,1,0,58.0,1,12,12,12,6,7,11,7,9,6,11,2,4,9,10,3,3,2,1,15,13,6,18,2,4,10,8,1,1,6,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200301,2023-05-17T00:00:00,BOS vs. MIA,L,41.03666666666667,9,17,0.529,1,3,0.333,11,11,1.0,0,7,7,1,4,0,1,0,4,8,30,-10,38.9,0,0,41.0,1,12,12,12,10,10,17,6,13,19,9,2,6,1,14,16,18,20,3,15,7,1,18,2,8,17,17,16,1,15,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200217,2023-05-14T00:00:00,BOS vs. PHI,W,41.666666666666664,17,28,0.607,6,10,0.6,11,14,0.786,0,13,13,5,0,2,0,2,1,9,51,33,80.1,1,0,79.0,1,1,1,1,8,1,1,2,1,6,2,2,2,14,14,2,3,9,19,1,13,13,1,1,1,1,1,1,1,1,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200216,2023-05-11T00:00:00,BOS @ PHI,W,42.96666666666667,5,21,0.238,4,11,0.364,5,5,1.0,1,8,9,6,4,2,2,2,1,5,19,2,46.8,0,0,46.0,1,1,1,1,4,18,9,19,3,2,7,9,11,1,10,11,15,6,3,1,3,13,1,8,16,12,14,16,1,13,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200215,2023-05-09T00:00:00,BOS vs. PHI,L,39.56666666666667,11,27,0.407,3,11,0.273,11,13,0.846,3,7,10,5,2,2,0,2,2,7,36,-26,59.5,1,0,58.0,1,12,12,12,15,5,2,13,9,2,12,2,3,12,2,16,10,9,12,1,13,13,6,4,3,20,6,1,1,6,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200214,2023-05-07T00:00:00,BOS @ PHI,L,47.233333333333334,9,20,0.45,1,6,0.167,5,7,0.714,4,14,18,6,2,1,4,1,3,5,24,2,67.6,1,0,59.0,1,12,12,12,1,10,11,10,13,15,15,9,9,17,1,1,1,6,12,8,1,6,15,8,14,12,2,1,1,5,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200213,2023-05-05T00:00:00,BOS @ PHI,W,42.61666666666667,10,20,0.5,3,11,0.273,4,5,0.8,2,8,10,5,4,2,1,2,3,4,27,13,51.5,1,0,51.0,1,1,1,1,5,7,11,7,9,2,12,12,11,13,4,11,10,9,3,1,7,13,15,11,12,6,10,1,1,12,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200212,2023-05-03T00:00:00,BOS vs. PHI,W,19.333333333333332,1,7,0.143,0,3,0.0,5,5,1.0,0,7,7,3,2,0,1,2,4,4,7,24,20.9,0,0,19.0,1,1,1,1,20,20,20,20,19,19,19,9,11,1,14,16,18,17,12,15,7,13,18,11,20,2,20,16,1,20,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200211,2023-05-01T00:00:00,BOS vs. PHI,L,43.75,14,25,0.56,4,5,0.8,7,8,0.875,2,9,11,5,1,1,1,2,2,4,39,-6,64.7,1,0,63.0,1,12,12,12,3,2,3,3,3,17,1,7,8,11,4,8,6,9,18,8,7,13,6,11,2,15,4,1,1,2,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200116,2023-04-27T00:00:00,BOS @ ATL,W,39.86666666666667,11,20,0.55,4,10,0.4,4,4,1.0,2,12,14,7,0,1,2,1,1,6,30,11,66.3,1,0,61.0,1,1,1,1,14,5,11,4,3,6,6,12,14,1,4,3,2,4,19,8,3,6,1,7,8,8,3,1,1,3,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200115,2023-04-25T00:00:00,BOS vs. ATL,L,38.2,8,21,0.381,1,10,0.1,2,2,1.0,1,7,8,8,2,0,1,0,2,4,19,-9,41.6,0,0,38.0,1,12,12,12,18,13,9,16,13,6,18,16,16,1,10,16,16,2,12,15,7,1,6,11,16,16,15,16,1,17,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200114,2023-04-23T00:00:00,BOS @ ATL,W,38.77333333333333,8,20,0.4,4,13,0.308,11,12,0.917,0,7,7,4,3,0,3,1,2,7,31,13,51.4,0,0,52.0,1,1,1,1,17,13,11,14,3,1,10,2,4,9,14,16,18,15,9,15,2,6,6,4,6,6,11,16,1,10,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200113,2023-04-21T00:00:00,BOS @ ATL,L,40.2,9,22,0.409,4,11,0.364,7,9,0.778,2,8,10,5,4,2,0,2,1,5,29,-4,50.5,1,0,52.0,1,12,12,12,12,10,5,12,3,2,7,7,7,15,4,11,10,9,3,1,13,13,1,8,10,14,12,1,1,10,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200112,2023-04-18T00:00:00,BOS vs. ATL,W,39.516666666666666,12,22,0.545,5,9,0.556,0,0,0.0,0,10,10,6,4,1,1,1,1,2,29,7,52.0,1,0,54.0,1,1,1,1,16,4,5,5,2,10,3,20,20,20,14,6,10,6,3,8,7,6,1,18,10,9,9,1,1,8,1,1628369,Jayson Tatum,2022-23
2022-23,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042200111,2023-04-15T00:00:00,BOS vs. ATL,W,39.96666666666667,10,23,0.435,3,7,0.429,2,2,1.0,0,11,11,2,2,0,0,1,2,2,25,16,39.2,1,0,41.0,1,1,1,1,13,7,4,11,9,13,5,16,16,1,14,5,6,18,12,15,13,6,6,18,13,5,16,1,1,15,1,1628369,Jayson Tatum,2022-23
2022-23,1630560,Cam Thomas,Cam,1610612751,BKN,Brooklyn Nets,0042200123,2023-04-20T00:00:00,BKN vs. PHI,L,11.196666666666667,3,6,0.5,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,0,2,0,6,-9,7.7,0,0,8.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1630560,Cam Thomas,2022-23
2022-23,1630560,Cam Thomas,Cam,1610612751,BKN,Brooklyn Nets,0042200121,2023-04-15T00:00:00,BKN @ PHI,L,4.45,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1630560,Cam Thomas,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200236,2023-05-12T00:00:00,GSW @ LAL,L,37.61666666666667,3,19,0.158,2,12,0.167,0,0,0.0,0,3,3,5,0,0,0,1,2,0,8,-33,19.1,0,0,18.0,1,7,7,7,4,11,3,13,10,3,13,8,8,8,2,8,8,1,12,8,4,8,4,10,13,13,13,1,1,13,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200235,2023-05-10T00:00:00,GSW vs. LAL,W,37.2,3,12,0.25,2,6,0.333,2,2,1.0,0,6,6,2,2,1,2,0,1,2,10,16,27.2,0,0,26.0,1,1,1,1,6,11,12,11,10,13,7,4,4,1,2,1,2,6,4,1,1,1,2,3,11,4,6,1,1,9,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200234,2023-05-08T00:00:00,GSW @ LAL,L,41.01166666666666,3,11,0.273,3,9,0.333,0,0,0.0,0,5,5,2,1,1,0,0,2,0,9,2,20.0,0,0,21.0,1,7,7,7,1,11,13,10,7,9,7,8,8,8,2,4,4,6,9,1,4,1,4,10,12,7,12,1,1,12,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200233,2023-05-06T00:00:00,GSW @ LAL,L,32.56,5,14,0.357,3,9,0.333,2,2,1.0,1,6,7,0,6,1,1,0,3,2,15,-23,23.4,0,0,29.0,1,7,7,7,11,8,10,8,7,9,7,4,4,1,1,1,1,12,1,1,2,1,10,3,9,11,9,1,1,7,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200232,2023-05-04T00:00:00,GSW vs. LAL,W,31.211666666666666,11,18,0.611,8,11,0.727,0,0,0.0,0,3,3,1,1,0,0,1,2,0,30,28,34.1,0,0,42.0,1,1,1,1,13,1,7,1,1,4,1,8,8,8,2,8,8,9,9,8,4,8,4,10,1,2,3,1,1,1,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200231,2023-05-02T00:00:00,GSW vs. LAL,L,37.45,9,25,0.36,6,16,0.375,1,2,0.5,0,3,3,4,0,0,0,0,3,3,25,1,34.6,0,0,38.0,1,7,7,7,5,3,1,7,2,1,5,7,4,7,2,8,8,3,12,8,4,1,10,2,3,8,2,1,1,3,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200167,2023-04-30T00:00:00,GSW @ SAC,W,34.86666666666667,4,19,0.211,2,10,0.2,6,8,0.75,0,5,5,1,2,0,0,1,2,5,16,30,21.5,0,0,24.0,1,1,1,1,9,10,3,12,10,6,12,1,1,6,2,4,4,9,4,8,4,8,4,1,8,1,10,1,1,11,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200166,2023-04-28T00:00:00,GSW vs. SAC,L,35.05,8,20,0.4,2,9,0.222,4,4,1.0,0,2,2,0,3,0,0,2,3,2,22,-28,21.4,0,0,26.0,1,7,7,7,8,5,2,6,10,9,11,2,2,1,2,11,11,12,3,8,4,13,10,3,5,12,11,1,1,9,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200165,2023-04-26T00:00:00,GSW @ SAC,W,32.413333333333334,10,19,0.526,5,11,0.455,0,0,0.0,0,2,2,1,4,0,0,0,5,1,25,14,24.9,0,0,33.0,1,1,1,1,12,2,3,4,3,4,3,8,8,8,2,11,11,9,2,8,4,1,13,9,3,6,8,1,1,6,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200164,2023-04-23T00:00:00,GSW vs. SAC,W,39.125,9,15,0.6,4,9,0.444,4,4,1.0,0,2,2,3,2,1,0,0,1,2,26,22,33.9,0,0,37.0,1,1,1,1,2,3,8,2,6,9,4,2,2,1,2,11,11,4,4,1,4,1,2,3,2,3,4,1,1,4,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200163,2023-04-20T00:00:00,GSW vs. SAC,W,34.531666666666666,5,15,0.333,3,10,0.3,0,0,0.0,0,5,5,2,2,1,1,1,0,2,13,16,26.0,0,0,27.0,1,1,1,1,10,8,8,9,7,6,10,8,8,8,2,4,4,6,4,1,2,8,1,3,10,4,7,1,1,8,1,202691,Klay Thompson,2022-23
2022-23,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0042200162,2023-04-17T00:00:00,GSW @ SAC,L,37.7,7,13,0.538,5,10,0.5,2,2,1.0,0,5,5,3,2,1,0,1,2,2,21,-11,32.5,0,0,36.0,1,7,7,7,3,7,11,3,3,6,2,4,4,1,2,4,4,4,4,1,4,8,4,3,6,9,5,1,1,5,1,202691,Klay Thompson,2022-23
