Game_ID,GAME_DATE,MATCHUP,PTS,WL,TEAM_NAME,WINNING_TEAM
0022300755,"FEB 10, 2024",IND @ NYK,125,W,Pacers,Pacers
0022300733,"FEB 08, 2024",IND vs. GSW,109,L,Pacers,GSW
0022300719,"FEB 06, 2024",IND vs. HOU,132,W,Pacers,Pacers
0022300707,"FEB 04, 2024",IND @ CHA,115,W,Pacers,Pacers
0022300691,"FEB 02, 2024",IND vs. SAC,122,L,Pacers,SAC
0022300685,"FEB 01, 2024",IND @ NYK,105,L,Pacers,NYK
0022300670,"JAN 30, 2024",IND @ BOS,124,L,Pacers,BOS
0022300652,"JAN 28, 2024",IND vs. MEM,116,W,Pacers,Pacers
0022300636,"JAN 26, 2024",IND vs. PHX,133,W,Pacers,Pacers
0022300627,"JAN 25, 2024",IND vs. PHI,134,W,Pacers,Pacers
0022300614,"JAN 23, 2024",IND vs. DEN,109,L,Pacers,DEN
0022300604,"JAN 21, 2024",IND @ PHX,110,L,Pacers,PHX
0022300590,"JAN 19, 2024",IND @ POR,115,L,Pacers,POR
0022300583,"JAN 18, 2024",IND @ SAC,126,W,Pacers,Pacers
0022300564,"JAN 15, 2024",IND @ UTA,105,L,Pacers,UTA
0022300550,"JAN 14, 2024",IND @ DEN,109,L,Pacers,DEN
0022300533,"JAN 12, 2024",IND @ ATL,126,W,Pacers,Pacers
0022300520,"JAN 10, 2024",IND vs. WAS,112,W,Pacers,Pacers
0022300507,"JAN 08, 2024",IND vs. BOS,133,W,Pacers,Pacers
0022300493,"JAN 06, 2024",IND vs. BOS,101,L,Pacers,BOS
0022300480,"JAN 05, 2024",IND vs. ATL,150,W,Pacers,Pacers
0022300466,"JAN 03, 2024",IND vs. MIL,142,W,Pacers,Pacers
0022300454,"JAN 01, 2024",IND @ MIL,122,W,Pacers,Pacers
0022300441,"DEC 30, 2023",IND vs. NYK,140,W,Pacers,Pacers
0022300422,"DEC 28, 2023",IND @ CHI,120,W,Pacers,Pacers
0022300409,"DEC 26, 2023",IND @ HOU,123,W,Pacers,Pacers
0022300391,"DEC 23, 2023",IND vs. ORL,110,L,Pacers,ORL
0022300377,"DEC 21, 2023",IND @ MEM,103,L,Pacers,MEM
0022300365,"DEC 20, 2023",IND vs. CHA,144,W,Pacers,Pacers
0022300350,"DEC 18, 2023",IND vs. LAC,127,L,Pacers,LAC
0022300338,"DEC 16, 2023",IND @ MIN,109,L,Pacers,MIN
0022300328,"DEC 15, 2023",IND @ WAS,123,L,Pacers,WAS
0022300315,"DEC 13, 2023",IND @ MIL,126,L,Pacers,MIL
0022300293,"DEC 11, 2023",IND @ DET,131,W,Pacers,Pacers
0022301229,"DEC 07, 2023",IND @ MIL,128,W,Pacers,Pacers
0022301202,"DEC 04, 2023",IND vs. BOS,122,W,Pacers,Pacers
0022300284,"DEC 02, 2023",IND @ MIA,144,W,Pacers,Pacers
0022300267,"NOV 30, 2023",IND @ MIA,132,L,Pacers,MIA
0022300254,"NOV 27, 2023",IND vs. POR,110,L,Pacers,POR
0022300047,"NOV 24, 2023",IND vs. DET,136,W,Pacers,Pacers
0022300230,"NOV 22, 2023",IND vs. TOR,131,L,Pacers,TOR
0022300039,"NOV 21, 2023",IND @ ATL,157,W,Pacers,Pacers
0022300209,"NOV 19, 2023",IND vs. ORL,116,L,Pacers,ORL
0022300019,"NOV 14, 2023",IND @ PHI,132,W,Pacers,Pacers
0022300180,"NOV 12, 2023",IND @ PHI,126,L,Pacers,PHI
0022300171,"NOV 09, 2023",IND vs. MIL,126,W,Pacers,Pacers
0022300158,"NOV 08, 2023",IND vs. UTA,134,W,Pacers,Pacers
0022300146,"NOV 06, 2023",IND vs. SAS,152,W,Pacers,Pacers
0022300133,"NOV 04, 2023",IND vs. CHA,124,L,Pacers,CHA
0022300001,"NOV 03, 2023",IND vs. CLE,121,W,Pacers,Pacers
0022300118,"NOV 01, 2023",IND @ BOS,104,L,Pacers,BOS
0022300102,"OCT 30, 2023",IND vs. CHI,105,L,Pacers,CHI
0022300091,"OCT 28, 2023",IND @ CLE,125,W,Pacers,Pacers
0022300064,"OCT 25, 2023",IND vs. WAS,143,W,Pacers,Pacers
0022301192,"APR 14, 2024",PHI vs. BKN,107,W,76ers,76ers
0022301171,"APR 12, 2024",PHI vs. ORL,125,W,76ers,76ers
0022301145,"APR 09, 2024",PHI vs. DET,120,W,76ers,76ers
0022301140,"APR 07, 2024",PHI @ SAS,133,W,76ers,76ers
0022301129,"APR 06, 2024",PHI @ MEM,116,W,76ers,76ers
0022301111,"APR 04, 2024",PHI @ MIA,109,W,76ers,76ers
0022301093,"APR 02, 2024",PHI vs. OKC,109,W,76ers,76ers
0022301080,"MAR 31, 2024",PHI @ TOR,135,W,76ers,76ers
0022301067,"MAR 29, 2024",PHI @ CLE,114,L,76ers,CLE
0022301052,"MAR 27, 2024",PHI vs. LAC,107,L,76ers,LAC
0022301042,"MAR 25, 2024",PHI @ SAC,96,L,76ers,SAC
0022301028,"MAR 24, 2024",PHI @ LAC,121,W,76ers,76ers
0022301018,"MAR 22, 2024",PHI @ LAL,94,L,76ers,LAL
0022301002,"MAR 20, 2024",PHI @ PHX,102,L,76ers,PHX
0022300985,"MAR 18, 2024",PHI vs. MIA,98,W,76ers,76ers
0022300969,"MAR 16, 2024",PHI vs. CHA,109,W,76ers,76ers
0022300958,"MAR 14, 2024",PHI @ MIL,105,L,76ers,MIL
0022300939,"MAR 12, 2024",PHI @ NYK,79,L,76ers,NYK
0022300927,"MAR 10, 2024",PHI @ NYK,79,W,76ers,76ers
0022300909,"MAR 08, 2024",PHI vs. NOP,95,L,76ers,NOP
0022300896,"MAR 06, 2024",PHI vs. MEM,109,L,76ers,MEM
0022300887,"MAR 05, 2024",PHI @ BKN,107,L,76ers,BKN
0022300871,"MAR 03, 2024",PHI @ DAL,120,W,76ers,76ers
0022300858,"MAR 01, 2024",PHI vs. CHA,121,W,76ers,76ers
0022300836,"FEB 27, 2024",PHI @ BOS,99,L,76ers,BOS
0022300817,"FEB 25, 2024",PHI vs. MIL,98,L,76ers,MIL
0022300805,"FEB 23, 2024",PHI vs. CLE,104,W,76ers,76ers
0022300794,"FEB 22, 2024",PHI vs. NYK,96,L,76ers,NYK
0022300779,"FEB 14, 2024",PHI vs. MIA,104,L,76ers,MIA
0022300762,"FEB 12, 2024",PHI @ CLE,123,W,76ers,76ers
0022300753,"FEB 10, 2024",PHI @ WAS,119,W,76ers,76ers
0022300742,"FEB 09, 2024",PHI vs. ATL,121,L,76ers,ATL
0022300727,"FEB 07, 2024",PHI vs. GSW,104,L,76ers,GSW
0022300715,"FEB 05, 2024",PHI vs. DAL,102,L,76ers,DAL
0022300698,"FEB 03, 2024",PHI vs. BKN,121,L,76ers,BKN
0022300686,"FEB 01, 2024",PHI @ UTA,127,W,76ers,76ers
0022300673,"JAN 30, 2024",PHI @ GSW,107,L,76ers,GSW
0022300668,"JAN 29, 2024",PHI @ POR,104,L,76ers,POR
0022300644,"JAN 27, 2024",PHI @ DEN,105,L,76ers,DEN
0022300627,"JAN 25, 2024",PHI @ IND,122,L,76ers,IND
0022300608,"JAN 22, 2024",PHI vs. SAS,133,W,76ers,76ers
0022300593,"JAN 20, 2024",PHI @ CHA,97,W,76ers,76ers
0022300585,"JAN 19, 2024",PHI @ ORL,124,W,76ers,76ers
0022300566,"JAN 16, 2024",PHI vs. DEN,126,W,76ers,76ers
0022300555,"JAN 15, 2024",PHI vs. HOU,124,W,76ers,76ers
0022300532,"JAN 12, 2024",PHI vs. SAC,112,W,76ers,76ers
0022300521,"JAN 10, 2024",PHI @ ATL,132,L,76ers,ATL
0022300495,"JAN 06, 2024",PHI vs. UTA,109,L,76ers,UTA
0022300483,"JAN 05, 2024",PHI vs. NYK,92,L,76ers,NYK
0022300459,"JAN 02, 2024",PHI vs. CHI,110,W,76ers,76ers
0022300442,"DEC 30, 2023",PHI @ CHI,92,L,76ers,CHI
0022300434,"DEC 29, 2023",PHI @ HOU,131,W,76ers,76ers
0022300415,"DEC 27, 2023",PHI @ ORL,112,W,76ers,76ers
0022300404,"DEC 25, 2023",PHI @ MIA,113,L,76ers,MIA
0022300382,"DEC 22, 2023",PHI vs. TOR,121,W,76ers,76ers
0022300367,"DEC 20, 2023",PHI vs. MIN,127,W,76ers,76ers
0022300351,"DEC 18, 2023",PHI vs. CHI,104,L,76ers,CHI
0022300335,"DEC 16, 2023",PHI @ CHA,135,W,76ers,76ers
0022300327,"DEC 15, 2023",PHI vs. DET,124,W,76ers,76ers
0022300310,"DEC 13, 2023",PHI @ DET,129,W,76ers,76ers
0022300295,"DEC 11, 2023",PHI vs. WAS,146,W,76ers,76ers
0022301218,"DEC 08, 2023",PHI vs. ATL,125,W,76ers,76ers
0022301208,"DEC 06, 2023",PHI @ WAS,131,W,76ers,76ers
0022300275,"DEC 01, 2023",PHI @ BOS,119,L,76ers,BOS
0022300262,"NOV 29, 2023",PHI @ NOP,114,L,76ers,NOP
0022300255,"NOV 27, 2023",PHI vs. LAL,138,W,76ers,76ers
0022300239,"NOV 25, 2023",PHI @ OKC,127,W,76ers,76ers
0022300232,"NOV 22, 2023",PHI @ MIN,99,L,76ers,MIN
0022300040,"NOV 21, 2023",PHI vs. CLE,119,L,76ers,CLE
0022300208,"NOV 19, 2023",PHI @ BKN,121,W,76ers,76ers
0022300029,"NOV 17, 2023",PHI @ ATL,126,W,76ers,76ers
0022300194,"NOV 15, 2023",PHI vs. BOS,107,L,76ers,BOS
0022300019,"NOV 14, 2023",PHI vs. IND,126,L,76ers,IND
0022300180,"NOV 12, 2023",PHI vs. IND,137,W,76ers,76ers
0022300008,"NOV 10, 2023",PHI @ DET,114,W,76ers,76ers
0022300159,"NOV 08, 2023",PHI vs. BOS,106,W,76ers,76ers
0022300148,"NOV 06, 2023",PHI vs. WAS,146,W,76ers,76ers
0022300132,"NOV 04, 2023",PHI vs. PHX,112,W,76ers,76ers
0022300128,"NOV 02, 2023",PHI vs. TOR,114,W,76ers,76ers
0022300098,"OCT 29, 2023",PHI vs. POR,126,W,76ers,76ers
0022300092,"OCT 28, 2023",PHI @ TOR,114,W,76ers,76ers
0022300075,"OCT 26, 2023",PHI @ MIL,117,L,76ers,MIL
0022301194,"APR 14, 2024",PHX @ MIN,125,W,Suns,Suns
0022301185,"APR 12, 2024",PHX @ SAC,108,W,Suns,Suns
0022301165,"APR 10, 2024",PHX @ LAC,124,W,Suns,Suns
0022301156,"APR 09, 2024",PHX vs. LAC,92,L,Suns,LAC
0022301138,"APR 07, 2024",PHX vs. NOP,105,L,Suns,NOP
0022301125,"APR 05, 2024",PHX vs. MIN,97,W,Suns,Suns
0022301110,"APR 03, 2024",PHX vs. CLE,122,W,Suns,Suns
0022301092,"APR 01, 2024",PHX @ NOP,124,W,Suns,Suns
0022301069,"MAR 29, 2024",PHX @ OKC,103,L,Suns,OKC
0022301059,"MAR 27, 2024",PHX @ DEN,104,W,Suns,Suns
0022301039,"MAR 25, 2024",PHX @ SAS,102,L,Suns,SAS
0022301025,"MAR 23, 2024",PHX @ SAS,131,W,Suns,Suns
0022301010,"MAR 21, 2024",PHX vs. ATL,128,W,Suns,Suns
0022301002,"MAR 20, 2024",PHX vs. PHI,115,W,Suns,Suns
0022300976,"MAR 17, 2024",PHX @ MIL,129,L,Suns,MIL
0022300961,"MAR 15, 2024",PHX @ CHA,107,W,Suns,Suns
0022300955,"MAR 14, 2024",PHX @ BOS,112,L,Suns,BOS
0022300934,"MAR 11, 2024",PHX @ CLE,117,W,Suns,Suns
0022300920,"MAR 09, 2024",PHX vs. BOS,107,L,Suns,BOS
0022300905,"MAR 07, 2024",PHX vs. TOR,120,W,Suns,Suns
0022300893,"MAR 05, 2024",PHX @ DEN,117,W,Suns,Suns
0022300878,"MAR 03, 2024",PHX vs. OKC,110,L,Suns,OKC
0022300870,"MAR 02, 2024",PHX vs. HOU,109,L,Suns,HOU
0022300854,"FEB 29, 2024",PHX vs. HOU,110,W,Suns,Suns
0022300818,"FEB 25, 2024",PHX vs. LAL,123,W,Suns,Suns
0022300806,"FEB 23, 2024",PHX @ HOU,110,L,Suns,HOU
0022300796,"FEB 22, 2024",PHX @ DAL,113,L,Suns,DAL
0022300787,"FEB 14, 2024",PHX vs. DET,116,W,Suns,Suns
0022300774,"FEB 13, 2024",PHX vs. SAC,130,W,Suns,Suns
0022300757,"FEB 10, 2024",PHX @ GSW,112,L,Suns,GSW
0022300739,"FEB 08, 2024",PHX vs. UTA,129,W,Suns,Suns
0022300725,"FEB 06, 2024",PHX vs. MIL,114,W,Suns,Suns
0022300705,"FEB 04, 2024",PHX @ WAS,140,W,Suns,Suns
0022300690,"FEB 02, 2024",PHX @ ATL,120,L,Suns,ATL
0022300677,"JAN 31, 2024",PHX @ BKN,136,W,Suns,Suns
0022300661,"JAN 29, 2024",PHX @ MIA,118,W,Suns,Suns
0022300655,"JAN 28, 2024",PHX @ ORL,98,L,Suns,ORL
0022300636,"JAN 26, 2024",PHX @ IND,131,L,Suns,IND
0022300625,"JAN 24, 2024",PHX @ DAL,132,W,Suns,Suns
0022300612,"JAN 22, 2024",PHX vs. CHI,115,W,Suns,Suns
0022300604,"JAN 21, 2024",PHX vs. IND,117,W,Suns,Suns
0022300588,"JAN 19, 2024",PHX @ NOP,123,W,Suns,Suns
0022300567,"JAN 16, 2024",PHX vs. SAC,119,W,Suns,Suns
0022300554,"JAN 14, 2024",PHX @ POR,127,W,Suns,Suns
0022300531,"JAN 11, 2024",PHX @ LAL,127,W,Suns,Suns
0022300511,"JAN 08, 2024",PHX @ LAC,111,L,Suns,LAC
0022300503,"JAN 07, 2024",PHX vs. MEM,115,L,Suns,MEM
0022300489,"JAN 05, 2024",PHX vs. MIA,113,W,Suns,Suns
0022300473,"JAN 03, 2024",PHX vs. LAC,122,L,Suns,LAC
0022300456,"JAN 01, 2024",PHX vs. POR,109,W,Suns,Suns
0022300450,"DEC 31, 2023",PHX vs. ORL,112,W,Suns,Suns
0022300436,"DEC 29, 2023",PHX vs. CHA,133,W,Suns,Suns
0022300418,"DEC 27, 2023",PHX @ HOU,129,W,Suns,Suns
0022300405,"DEC 25, 2023",PHX vs. DAL,114,L,Suns,DAL
0022300387,"DEC 22, 2023",PHX @ SAC,105,L,Suns,SAC
0022300363,"DEC 19, 2023",PHX @ POR,104,L,Suns,POR
0022300347,"DEC 17, 2023",PHX vs. WAS,112,W,Suns,Suns
0022300333,"DEC 15, 2023",PHX vs. NYK,122,L,Suns,NYK
0022300317,"DEC 13, 2023",PHX vs. BKN,112,L,Suns,BKN
0022300308,"DEC 12, 2023",PHX vs. GSW,119,W,Suns,Suns
0022301228,"DEC 08, 2023",PHX vs. SAC,106,L,Suns,SAC
0022301203,"DEC 05, 2023",PHX @ LAL,103,L,Suns,LAL
0022300288,"DEC 02, 2023",PHX vs. MEM,116,W,Suns,Suns
0022300279,"DEC 01, 2023",PHX vs. DEN,111,L,Suns,DEN
0022300260,"NOV 29, 2023",PHX @ TOR,105,L,Suns,TOR
0022300247,"NOV 26, 2023",PHX @ NYK,116,W,Suns,Suns
0022300044,"NOV 24, 2023",PHX @ MEM,110,W,Suns,Suns
0022300236,"NOV 22, 2023",PHX vs. GSW,123,W,Suns,Suns
0022300041,"NOV 21, 2023",PHX vs. POR,120,W,Suns,Suns
0022300214,"NOV 19, 2023",PHX @ UTA,140,W,Suns,Suns
0022300035,"NOV 17, 2023",PHX @ UTA,131,W,Suns,Suns
0022300197,"NOV 15, 2023",PHX vs. MIN,133,W,Suns,Suns
0022300185,"NOV 12, 2023",PHX vs. OKC,99,L,Suns,OKC
0022300015,"NOV 10, 2023",PHX vs. LAL,119,L,Suns,LAL
0022300162,"NOV 08, 2023",PHX @ CHI,116,W,Suns,Suns
0022300140,"NOV 05, 2023",PHX @ DET,120,W,Suns,Suns
0022300132,"NOV 04, 2023",PHX @ PHI,100,L,Suns,PHI
0022300131,"NOV 02, 2023",PHX vs. SAS,121,L,Suns,SAS
0022300113,"OCT 31, 2023",PHX vs. SAS,114,L,Suns,SAS
0022300094,"OCT 28, 2023",PHX vs. UTA,126,W,Suns,Suns
0022300076,"OCT 26, 2023",PHX @ LAL,95,L,Suns,LAL
0022300062,"OCT 24, 2023",PHX @ GSW,108,W,Suns,Suns
0022301200,"APR 14, 2024",POR @ SAC,82,L,Trail Blazers,SAC
0022301183,"APR 12, 2024",POR vs. HOU,107,L,Trail Blazers,HOU
0022301169,"APR 11, 2024",POR vs. GSW,92,L,Trail Blazers,GSW
0022301157,"APR 09, 2024",POR vs. NOP,100,L,Trail Blazers,NOP
0022301134,"APR 07, 2024",POR @ BOS,107,L,Trail Blazers,BOS
0022301117,"APR 05, 2024",POR @ WAS,108,W,Trail Blazers,Trail Blazers
0022301102,"APR 03, 2024",POR @ CHA,89,W,Trail Blazers,Trail Blazers
0022301090,"APR 01, 2024",POR @ ORL,103,L,Trail Blazers,ORL
0022301068,"MAR 29, 2024",POR @ MIA,82,L,Trail Blazers,MIA
0022301051,"MAR 27, 2024",POR @ ATL,106,L,Trail Blazers,ATL
0022301038,"MAR 25, 2024",POR @ HOU,92,L,Trail Blazers,HOU
0022301026,"MAR 23, 2024",POR vs. DEN,111,L,Trail Blazers,DEN
0022301017,"MAR 22, 2024",POR vs. LAC,117,L,Trail Blazers,LAC
0022301003,"MAR 20, 2024",POR vs. LAC,103,L,Trail Blazers,LAC
0022300986,"MAR 18, 2024",POR @ CHI,107,L,Trail Blazers,CHI
0022300970,"MAR 16, 2024",POR @ NOP,107,L,Trail Blazers,NOP
0022300960,"MAR 14, 2024",POR vs. NYK,93,L,Trail Blazers,NYK
0022300953,"MAR 13, 2024",POR vs. ATL,106,W,Trail Blazers,Trail Blazers
0022300938,"MAR 11, 2024",POR vs. BOS,99,L,Trail Blazers,BOS
0022300923,"MAR 09, 2024",POR vs. TOR,128,W,Trail Blazers,Trail Blazers
0022300916,"MAR 08, 2024",POR vs. HOU,107,L,Trail Blazers,HOU
0022300900,"MAR 06, 2024",POR vs. OKC,120,L,Trail Blazers,OKC
0022300881,"MAR 04, 2024",POR @ MIN,114,L,Trail Blazers,MIN
0022300868,"MAR 02, 2024",POR @ MEM,107,W,Trail Blazers,Trail Blazers
0022300861,"MAR 01, 2024",POR @ MEM,122,W,Trail Blazers,Trail Blazers
0022300842,"FEB 27, 2024",POR vs. MIA,96,L,Trail Blazers,MIA
0022300826,"FEB 25, 2024",POR vs. CHA,80,L,Trail Blazers,CHA
0022300812,"FEB 23, 2024",POR vs. DEN,112,L,Trail Blazers,DEN
0022300791,"FEB 15, 2024",POR vs. MIN,91,L,Trail Blazers,MIN
0022300775,"FEB 13, 2024",POR vs. MIN,109,L,Trail Blazers,MIN
0022300758,"FEB 10, 2024",POR vs. NOP,84,L,Trail Blazers,NOP
0022300741,"FEB 08, 2024",POR vs. DET,122,L,Trail Blazers,DET
0022300712,"FEB 04, 2024",POR @ DEN,103,L,Trail Blazers,DEN
0022300697,"FEB 02, 2024",POR @ DEN,108,L,Trail Blazers,DEN
0022300683,"JAN 31, 2024",POR vs. MIL,119,W,Trail Blazers,Trail Blazers
0022300668,"JAN 29, 2024",POR vs. PHI,130,W,Trail Blazers,Trail Blazers
0022300656,"JAN 28, 2024",POR vs. CHI,96,L,Trail Blazers,CHI
0022300641,"JAN 26, 2024",POR @ SAS,100,L,Trail Blazers,SAS
0022300623,"JAN 24, 2024",POR @ HOU,137,W,Trail Blazers,Trail Blazers
0022300617,"JAN 23, 2024",POR @ OKC,109,L,Trail Blazers,OKC
0022300605,"JAN 21, 2024",POR @ LAL,110,L,Trail Blazers,LAL
0022300590,"JAN 19, 2024",POR vs. IND,118,W,Trail Blazers,Trail Blazers
0022300578,"JAN 17, 2024",POR vs. BKN,105,W,Trail Blazers,Trail Blazers
0022300554,"JAN 14, 2024",POR vs. PHX,116,L,Trail Blazers,PHX
0022300538,"JAN 12, 2024",POR @ MIN,93,L,Trail Blazers,MIN
0022300529,"JAN 11, 2024",POR @ OKC,77,L,Trail Blazers,OKC
0022300514,"JAN 09, 2024",POR @ NYK,84,L,Trail Blazers,NYK
0022300498,"JAN 07, 2024",POR @ BKN,134,W,Trail Blazers,Trail Blazers
0022300487,"JAN 05, 2024",POR @ DAL,103,L,Trail Blazers,DAL
0022300472,"JAN 03, 2024",POR @ DAL,97,L,Trail Blazers,DAL
0022300456,"JAN 01, 2024",POR @ PHX,88,L,Trail Blazers,PHX
0022300437,"DEC 29, 2023",POR vs. SAS,134,W,Trail Blazers,Trail Blazers
0022300427,"DEC 28, 2023",POR vs. SAS,105,L,Trail Blazers,SAS
0022300413,"DEC 26, 2023",POR vs. SAC,130,W,Trail Blazers,Trail Blazers
0022300399,"DEC 23, 2023",POR @ GSW,106,L,Trail Blazers,GSW
0022300381,"DEC 21, 2023",POR vs. WAS,117,L,Trail Blazers,WAS
0022300363,"DEC 19, 2023",POR vs. PHX,109,W,Trail Blazers,Trail Blazers
0022300348,"DEC 17, 2023",POR vs. GSW,114,L,Trail Blazers,GSW
0022300341,"DEC 16, 2023",POR vs. DAL,120,L,Trail Blazers,DAL
0022300323,"DEC 14, 2023",POR vs. UTA,114,L,Trail Blazers,UTA
0022300304,"DEC 11, 2023",POR @ LAC,127,L,Trail Blazers,LAC
0022301226,"DEC 08, 2023",POR vs. DAL,112,L,Trail Blazers,DAL
0022301214,"DEC 06, 2023",POR @ GSW,106,L,Trail Blazers,GSW
0022300289,"DEC 02, 2023",POR @ UTA,113,L,Trail Blazers,UTA
0022300265,"NOV 30, 2023",POR @ CLE,103,W,Trail Blazers,Trail Blazers
0022300254,"NOV 27, 2023",POR @ IND,114,W,Trail Blazers,Trail Blazers
0022300245,"NOV 26, 2023",POR @ MIL,102,L,Trail Blazers,MIL
0022300237,"NOV 22, 2023",POR vs. UTA,121,W,Trail Blazers,Trail Blazers
0022300041,"NOV 21, 2023",POR @ PHX,107,L,Trail Blazers,PHX
0022300215,"NOV 19, 2023",POR vs. OKC,91,L,Trail Blazers,OKC
0022300036,"NOV 17, 2023",POR vs. LAL,95,L,Trail Blazers,LAL
0022300199,"NOV 15, 2023",POR vs. CLE,95,L,Trail Blazers,CLE
0022300023,"NOV 14, 2023",POR @ UTA,99,L,Trail Blazers,UTA
0022300187,"NOV 12, 2023",POR @ LAL,110,L,Trail Blazers,LAL
0022300170,"NOV 08, 2023",POR @ SAC,118,L,Trail Blazers,SAC
0022300144,"NOV 05, 2023",POR vs. MEM,100,L,Trail Blazers,MEM
0022300007,"NOV 03, 2023",POR vs. MEM,115,W,Trail Blazers,Trail Blazers
0022300115,"NOV 01, 2023",POR @ DET,110,W,Trail Blazers,Trail Blazers
0022300105,"OCT 30, 2023",POR @ TOR,99,W,Trail Blazers,Trail Blazers
0022300098,"OCT 29, 2023",POR @ PHI,98,L,Trail Blazers,PHI
0022300086,"OCT 27, 2023",POR vs. ORL,97,L,Trail Blazers,ORL
0022300074,"OCT 25, 2023",POR @ LAC,111,L,Trail Blazers,LAC
0022301200,"APR 14, 2024",SAC vs. POR,121,W,Kings,Kings
0022301185,"APR 12, 2024",SAC vs. PHX,107,L,Kings,PHX
0022301170,"APR 11, 2024",SAC vs. NOP,123,L,Kings,NOP
0022301153,"APR 09, 2024",SAC @ OKC,105,L,Kings,OKC
0022301141,"APR 07, 2024",SAC @ BKN,107,W,Kings,Kings
0022301118,"APR 05, 2024",SAC @ BOS,100,L,Kings,BOS
0022301112,"APR 04, 2024",SAC @ NYK,109,L,Kings,NYK
0022301101,"APR 02, 2024",SAC vs. LAC,109,W,Kings,Kings
0022301086,"MAR 31, 2024",SAC vs. UTA,127,W,Kings,Kings
0022301073,"MAR 29, 2024",SAC vs. DAL,103,L,Kings,DAL
0022301047,"MAR 26, 2024",SAC vs. DAL,96,L,Kings,DAL
0022301042,"MAR 25, 2024",SAC vs. PHI,108,W,Kings,Kings
0022301020,"MAR 23, 2024",SAC @ ORL,109,W,Kings,Kings
0022301005,"MAR 21, 2024",SAC @ WAS,102,L,Kings,WAS
0022300999,"MAR 20, 2024",SAC @ TOR,123,W,Kings,Kings
0022300989,"MAR 18, 2024",SAC vs. MEM,121,W,Kings,Kings
0022300975,"MAR 16, 2024",SAC vs. NYK,91,L,Kings,NYK
0022300954,"MAR 13, 2024",SAC vs. LAL,120,W,Kings,Kings
0022300945,"MAR 12, 2024",SAC vs. MIL,129,W,Kings,Kings
0022300929,"MAR 10, 2024",SAC vs. HOU,104,L,Kings,HOU
0022300908,"MAR 07, 2024",SAC vs. SAS,131,W,Kings,Kings
0022300901,"MAR 06, 2024",SAC @ LAL,130,W,Kings,Kings
0022300883,"MAR 04, 2024",SAC vs. CHI,109,L,Kings,CHI
0022300862,"MAR 01, 2024",SAC @ MIN,124,W,Kings,Kings
0022300847,"FEB 28, 2024",SAC @ DEN,96,L,Kings,DEN
0022300831,"FEB 26, 2024",SAC vs. MIA,110,L,Kings,MIA
0022300827,"FEB 25, 2024",SAC @ LAC,123,W,Kings,Kings
0022300803,"FEB 22, 2024",SAC vs. SAS,127,W,Kings,Kings
0022300786,"FEB 14, 2024",SAC @ DEN,102,W,Kings,Kings
0022300774,"FEB 13, 2024",SAC @ PHX,125,L,Kings,PHX
0022300760,"FEB 11, 2024",SAC @ OKC,113,L,Kings,OKC
0022300746,"FEB 09, 2024",SAC vs. DEN,135,W,Kings,Kings
0022300732,"FEB 07, 2024",SAC vs. DET,120,L,Kings,DET
0022300714,"FEB 05, 2024",SAC @ CLE,110,L,Kings,CLE
0022300700,"FEB 03, 2024",SAC @ CHI,123,W,Kings,Kings
0022300691,"FEB 02, 2024",SAC @ IND,133,W,Kings,Kings
0022300678,"JAN 31, 2024",SAC @ MIA,106,L,Kings,MIA
0022300663,"JAN 29, 2024",SAC @ MEM,103,W,Kings,Kings
0022300651,"JAN 27, 2024",SAC @ DAL,120,W,Kings,Kings
0022300632,"JAN 25, 2024",SAC @ GSW,134,W,Kings,Kings
0022300613,"JAN 22, 2024",SAC vs. ATL,122,W,Kings,Kings
