PLAYER_ID,DISPLAY_FIRST_LAST,TEAM_ID,TEAM_ABBREVIATION,HEADSHOT_URL
1629111,Jock Landale,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1629111.png
1630639,AJ Lawson,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630639.png
1627747,Caris LeVert,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1627747.png
1630240,Saben Lee,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1630240.png
203458,Alex Len,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png
202695,Kawhi Leonard,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/202695.png
1641721,Maxwell Lewis,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641721.png
1630184,Kira Lewis Jr.,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630184.png
1630604,E.J. Liddell,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630604.png
203081,Damian Lillard,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203081.png
1629642,Nassir Little,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1629642.png
1641726,Dereck Lively II,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641726.png
1630587,Isaiah Livers,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1630587.png
1641753,Chris Livingston,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641753.png
1631254,Kenneth Lofton Jr.,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1631254.png
1626172,Kevon Looney,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/1626172.png
201572,Brook Lopez,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/201572.png
201577,Robin Lopez,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/201577.png
201567,Kevin Love,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/201567.png
200768,Kyle Lowry,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/200768.png
1641754,Seth Lundy,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641754.png
1626168,Trey Lyles,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1626168.png
