SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,PlayerID,PlayerName
2023-24,1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,New York Knicks,0042300217,2024-05-19T00:00:00,NYK vs. IND,L,0.9933333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,2,2,2,4,3,3,3,3,3,3,1,1,1,2,3,3,1,1,2,1,1,1,1,3,4,4,1,1,4,1,1629610,DaQuan Jeffries
2023-24,1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,New York Knicks,0042300216,2024-05-17T00:00:00,NYK @ IND,L,3.4166666666666665,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,5,3.0,0,0,4.0,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,3,3,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1629610,DaQuan Jeffries
2023-24,1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,2.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,4,1.2,0,0,1.0,1,1,1,1,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,2,1,1,3,1,3,2,3,1,1,3,1,1629610,DaQuan Jeffries
2023-24,1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,New York Knicks,0042300214,2024-05-12T00:00:00,NYK @ IND,L,12.738333333333333,2,7,0.286,1,4,0.25,0,0,0.0,1,2,3,0,0,1,0,0,1,0,5,4,11.6,0,0,11.0,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1629610,DaQuan Jeffries
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300226,2024-05-18T00:00:00,OKC @ DAL,L,29.095,4,7,0.571,3,4,0.75,0,0,0.0,1,2,3,3,0,1,0,1,0,1,11,-6,22.1,0,0,22.0,1,7,7,7,1,2,2,4,1,3,2,1,1,1,1,1,1,1,6,1,1,9,1,2,2,8,1,1,1,1,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300225,2024-05-15T00:00:00,OKC vs. DAL,L,21.746666666666666,2,9,0.222,2,8,0.25,0,0,0.0,1,2,3,0,0,0,0,0,2,1,6,-9,9.6,0,0,11.0,1,7,7,7,2,5,1,8,3,1,8,1,1,1,1,1,1,7,6,6,1,1,8,2,5,9,6,1,1,6,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300224,2024-05-13T00:00:00,OKC @ DAL,W,15.15,0,3,0.0,0,3,0.0,0,0,0.0,1,2,3,1,1,0,0,0,2,1,0,2,4.1,0,0,4.0,1,1,1,1,6,10,10,10,9,6,9,1,1,1,1,1,1,4,1,6,1,1,8,2,10,5,9,1,1,9,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300223,2024-05-11T00:00:00,OKC @ DAL,L,19.461666666666666,5,7,0.714,3,4,0.75,0,0,0.0,0,2,2,2,1,1,0,0,1,1,13,2,20.4,0,0,22.0,1,7,7,7,3,1,2,2,1,3,2,1,1,1,5,1,5,2,1,1,1,1,4,2,1,5,2,1,1,1,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300222,2024-05-09T00:00:00,OKC vs. DAL,L,19.051666666666666,3,5,0.6,1,3,0.333,0,0,0.0,0,1,1,0,1,0,0,0,0,2,7,-9,7.2,0,0,9.0,1,7,7,7,4,3,4,3,7,6,6,1,1,1,5,9,9,7,1,6,1,1,1,1,4,9,8,1,1,7,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300221,2024-05-07T00:00:00,OKC vs. DAL,W,14.608333333333333,2,4,0.5,2,3,0.667,0,0,0.0,1,2,3,2,0,1,0,0,2,0,6,12,15.6,0,0,15.0,1,1,1,1,8,5,8,5,3,6,4,1,1,1,1,1,1,2,6,1,1,1,8,8,5,2,3,1,1,3,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300144,2024-04-29T00:00:00,OKC @ NOP,W,13.815,1,5,0.2,0,4,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,2,-4,2.2,0,0,3.0,1,1,1,1,9,9,4,9,9,3,9,1,1,1,5,9,9,7,1,6,1,9,1,8,9,7,10,1,1,10,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300143,2024-04-27T00:00:00,OKC @ NOP,W,8.576666666666666,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,0,0,1,0,0,1,0,6,15,11.4,0,0,12.0,1,1,1,1,10,5,4,6,3,2,5,1,1,1,5,1,5,7,6,1,1,1,4,8,5,1,5,1,1,5,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300142,2024-04-24T00:00:00,OKC vs. NOP,W,16.716666666666665,3,4,0.75,2,2,1.0,0,0,0.0,0,2,2,1,0,1,0,0,1,1,8,3,14.9,0,0,15.0,1,1,1,1,5,3,8,1,3,10,1,1,1,1,5,1,5,4,6,1,1,1,4,2,3,4,4,1,1,3,1,1630198,Isaiah Joe
2023-24,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,0042300141,2024-04-21T00:00:00,OKC vs. NOP,W,15.141666666666667,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,1,1,0,0,0,1,1,5,7,7.9,0,0,9.0,1,1,1,1,7,5,4,6,7,6,6,1,1,1,5,1,5,4,1,6,1,1,4,2,8,3,7,1,1,7,1,1630198,Isaiah Joe
2023-24,201949,James Johnson,James,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,1.0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,1,0,0,0,0,1,1,1,0.0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201949,James Johnson
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300237,2024-05-19T00:00:00,DEN vs. MIN,L,46.6,13,28,0.464,2,10,0.2,6,7,0.857,6,13,19,7,3,0,1,2,2,9,34,-9,67.3,1,0,64.0,1,8,8,8,1,4,1,10,1,1,7,5,4,7,1,3,3,9,5,9,2,7,3,2,3,9,5,1,3,3,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300236,2024-05-16T00:00:00,DEN @ MIN,L,35.75,9,19,0.474,0,4,0.0,4,4,1.0,5,4,9,2,3,0,0,0,1,4,22,-25,32.8,0,0,33.0,1,8,8,8,12,9,8,9,10,6,10,8,9,1,3,12,9,12,5,9,7,1,1,11,11,12,12,10,3,12,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,41.1,15,22,0.682,2,3,0.667,8,9,0.889,0,7,7,13,0,2,1,1,2,8,40,21,76.9,1,0,68.0,1,1,1,1,3,1,5,2,1,8,1,2,2,6,12,9,11,2,11,4,2,4,3,3,1,2,1,1,3,1,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300234,2024-05-12T00:00:00,DEN @ MIN,W,39.07,15,26,0.577,1,5,0.2,4,6,0.667,2,5,7,7,4,3,1,2,4,8,35,3,61.9,0,0,58.0,1,1,1,1,8,1,2,4,6,3,7,8,7,10,9,11,11,9,3,1,2,7,9,3,2,6,7,10,3,6,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300233,2024-05-10T00:00:00,DEN @ MIN,W,38.083333333333336,10,18,0.556,1,3,0.333,3,4,0.75,4,10,14,9,3,3,3,0,3,7,24,30,69.3,1,0,60.0,1,1,1,1,11,7,9,7,6,8,4,10,9,9,6,4,6,4,5,1,1,1,7,7,9,1,3,1,3,5,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300232,2024-05-06T00:00:00,DEN vs. MIN,L,38.596666666666664,5,13,0.385,0,1,0.0,6,6,1.0,6,10,16,8,4,0,1,4,2,10,16,-16,46.2,1,0,42.0,1,8,8,8,10,12,11,12,10,11,10,5,7,1,1,4,4,8,3,9,2,12,3,1,12,11,11,1,3,11,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300231,2024-05-04T00:00:00,DEN vs. MIN,L,40.931666666666665,11,25,0.44,2,9,0.222,8,8,1.0,1,7,8,9,7,3,0,2,4,6,32,-12,57.1,0,0,57.0,1,8,8,8,6,6,3,11,1,2,6,2,3,1,11,9,10,4,1,1,7,7,9,8,5,10,8,10,3,7,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300155,2024-04-29T00:00:00,DEN vs. LAL,W,41.03333333333333,12,21,0.571,1,5,0.2,0,0,0.0,2,18,20,9,7,0,0,2,1,1,25,7,55.5,1,0,55.0,1,1,1,1,5,5,6,5,6,3,7,12,12,12,9,1,1,4,1,9,7,7,1,12,8,4,9,1,3,9,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300154,2024-04-27T00:00:00,DEN @ LAL,L,41.1,10,20,0.5,2,5,0.4,11,11,1.0,5,9,14,14,3,1,1,1,4,8,33,-7,73.8,1,1,67.0,1,8,8,8,3,7,7,8,1,3,3,1,1,1,3,7,6,1,5,7,2,4,9,3,4,8,2,1,1,2,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300153,2024-04-25T00:00:00,DEN @ LAL,W,38.983333333333334,9,13,0.692,0,1,0.0,6,7,0.857,5,10,15,9,3,1,0,0,4,6,24,4,55.5,1,0,50.0,1,1,1,1,9,9,11,1,10,11,10,5,4,7,3,4,5,4,5,7,7,1,9,8,9,5,9,1,3,10,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300152,2024-04-22T00:00:00,DEN vs. LAL,W,41.395,9,16,0.563,2,4,0.5,7,7,1.0,4,16,20,10,3,2,0,1,2,8,27,1,69.0,1,1,63.0,1,1,1,1,2,9,10,6,1,6,2,4,4,1,6,2,1,3,5,4,7,4,3,3,7,7,4,1,1,4,1,203999,Nikola Jokic
2023-24,203999,Nikola Jokic,Nikola,1610612743,DEN,Denver Nuggets,0042300151,2024-04-20T00:00:00,DEN vs. LAL,W,39.38333333333333,15,23,0.652,1,3,0.333,1,2,0.5,3,9,12,7,0,2,0,2,3,5,32,14,62.9,1,0,56.0,1,1,1,1,7,1,4,3,6,8,4,11,11,11,8,7,8,9,11,4,7,7,7,10,5,3,6,1,3,8,1,203999,Nikola Jokic
2023-24,1627745,Damian Jones,Damian,1610612739,CLE,Cleveland Cavaliers,0042300202,2024-05-09T00:00:00,CLE @ BOS,W,2.1666666666666665,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,1627745,Damian Jones
2023-24,1627745,Damian Jones,Damian,1610612739,CLE,Cleveland Cavaliers,0042300133,2024-04-25T00:00:00,CLE @ ORL,L,6.983333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,2,2,0,1,0,0,0,0,0,6.4,0,0,6.0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1627745,Damian Jones
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,0042300144,2024-04-29T00:00:00,NOP vs. OKC,L,33.81666666666667,4,11,0.364,1,3,0.333,2,2,1.0,2,2,4,4,3,2,1,1,5,3,11,-12,27.8,0,0,26.0,1,1,1,1,3,2,1,2,3,4,2,2,2,1,1,3,3,1,1,1,1,3,4,1,3,2,2,1,1,2,1,1630529,Herbert Jones
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,0042300143,2024-04-27T00:00:00,NOP vs. OKC,L,37.61666666666667,4,11,0.364,1,6,0.167,6,6,1.0,2,5,7,1,3,2,0,0,4,3,15,-16,27.9,0,0,28.0,1,1,1,1,1,2,1,2,3,3,4,1,1,1,1,1,1,3,1,1,2,1,2,1,2,3,1,1,1,1,1,1630529,Herbert Jones
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,0042300142,2024-04-24T00:00:00,NOP @ OKC,L,35.905,6,9,0.667,4,7,0.571,2,2,1.0,0,2,2,1,2,0,0,0,4,1,18,-16,19.9,0,0,25.0,1,1,1,1,2,1,4,1,1,2,1,2,2,1,4,3,4,3,4,4,2,1,2,4,1,3,4,1,1,3,1,1630529,Herbert Jones
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,0042300141,2024-04-21T00:00:00,NOP @ OKC,L,33.263333333333335,2,10,0.2,2,8,0.25,2,2,1.0,2,5,7,4,3,1,0,1,2,3,8,-3,22.4,0,0,23.0,1,1,1,1,4,4,3,4,2,1,3,2,2,1,1,1,1,1,1,3,2,3,1,1,4,1,3,1,1,4,1,1630529,Herbert Jones
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,22.333333333333332,4,8,0.5,1,4,0.25,1,2,0.5,0,0,0,0,0,0,1,0,0,2,10,-8,13.0,0,0,13.0,1,14,14,14,19,6,9,11,7,5,12,10,4,9,18,20,22,17,13,10,5,1,1,2,9,17,19,1,1,16,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,16.743333333333332,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,0,3,0,5,16,10.4,0,0,10.0,1,1,1,1,21,16,19,11,7,15,6,13,15,13,18,8,16,17,13,10,5,1,12,17,16,3,20,1,1,20,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300403,2024-06-12T00:00:00,DAL vs. BOS,L,15.791666666666666,1,2,0.5,0,1,0.0,0,0,0.0,1,2,3,1,0,1,0,1,0,2,2,-6,10.1,0,0,8.0,1,14,14,14,22,19,22,11,15,19,15,13,15,13,13,8,11,10,13,3,15,16,1,2,21,16,21,1,1,21,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300402,2024-06-09T00:00:00,DAL @ BOS,L,32.13166666666667,4,7,0.571,0,3,0.0,3,3,1.0,2,1,3,2,1,1,1,0,2,2,11,-5,22.6,0,0,20.0,1,14,14,14,10,6,11,10,15,7,15,1,3,1,4,14,11,2,7,3,5,1,7,2,6,15,6,1,1,7,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300401,2024-06-06T00:00:00,DAL @ BOS,L,28.783333333333335,2,9,0.222,1,2,0.5,0,0,0.0,2,4,6,0,0,1,0,4,1,0,5,-12,15.2,0,0,14.0,1,14,14,14,14,16,5,19,7,15,6,13,15,13,4,2,3,17,13,3,15,21,3,17,16,19,15,1,1,14,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300315,2024-05-30T00:00:00,DAL @ MIN,W,29.8,2,6,0.333,1,2,0.5,0,0,0.0,2,0,2,2,0,0,1,0,3,0,5,11,13.4,0,0,12.0,1,1,1,1,11,16,13,17,7,15,6,13,15,13,4,20,16,2,13,10,5,1,12,17,16,6,17,1,1,18,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300314,2024-05-28T00:00:00,DAL vs. MIN,L,34.266666666666666,3,6,0.5,2,3,0.667,1,2,0.5,2,3,5,4,2,1,0,0,3,2,9,3,22.0,0,0,22.0,1,14,14,14,5,11,13,11,4,7,2,10,4,9,4,4,4,1,1,3,15,1,12,2,11,11,7,1,1,6,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300313,2024-05-26T00:00:00,DAL vs. MIN,W,33.333333333333336,3,4,0.75,3,3,1.0,2,2,1.0,1,1,2,2,2,0,0,0,2,2,11,15,14.4,0,0,18.0,1,1,1,1,6,11,19,2,2,7,1,2,4,1,13,14,16,2,1,10,15,1,7,2,6,4,16,1,1,9,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300312,2024-05-24T00:00:00,DAL @ MIN,W,32.7,1,5,0.2,0,3,0.0,2,2,1.0,0,4,4,1,1,2,0,1,4,2,4,0,15.3,0,0,13.0,1,1,1,1,8,19,16,20,15,7,15,2,4,1,18,2,7,10,7,1,15,16,17,2,19,12,14,1,1,16,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300311,2024-05-22T00:00:00,DAL @ MIN,W,34.913333333333334,4,9,0.444,0,2,0.0,0,0,0.0,2,2,4,2,0,0,0,1,1,0,8,-8,15.8,0,0,14.0,1,1,1,1,4,6,5,16,15,15,15,13,15,13,4,8,7,2,13,10,15,16,3,17,13,17,13,1,1,14,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300226,2024-05-18T00:00:00,DAL vs. OKC,W,40.36666666666667,8,13,0.615,4,6,0.667,2,2,1.0,3,1,4,2,2,1,1,2,3,1,22,18,33.8,0,0,36.0,1,1,1,1,1,1,1,6,1,1,2,2,4,1,2,14,7,2,1,3,5,20,12,13,1,2,1,1,1,1,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300225,2024-05-15T00:00:00,DAL @ OKC,W,28.34,7,9,0.778,3,5,0.6,2,2,1.0,0,1,1,1,0,1,1,0,2,1,19,7,27.7,0,0,28.0,1,1,1,1,15,2,5,1,2,2,5,2,4,1,18,14,20,10,13,3,5,1,7,13,2,9,4,1,1,3,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,27.41,7,12,0.583,1,5,0.2,2,4,0.5,1,2,3,1,1,0,4,0,1,2,17,9,33.1,0,0,30.0,1,14,14,14,17,2,2,9,7,2,13,2,1,9,13,8,11,10,7,10,1,1,3,2,3,7,2,1,1,2,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300223,2024-05-11T00:00:00,DAL vs. OKC,W,35.88166666666667,1,10,0.1,0,3,0.0,1,1,1.0,2,2,4,1,2,2,0,5,2,2,3,-14,13.3,0,0,12.0,1,1,1,1,3,19,4,21,15,7,15,10,12,1,4,8,7,10,1,1,15,22,7,2,20,20,18,1,1,18,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300222,2024-05-09T00:00:00,DAL @ OKC,W,28.31,3,12,0.25,1,5,0.2,2,2,1.0,3,2,5,2,1,0,0,1,4,1,9,-2,17.0,0,0,17.0,1,1,1,1,16,11,2,18,7,2,13,2,4,1,2,8,4,2,7,10,15,16,17,13,11,14,11,1,1,10,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300221,2024-05-07T00:00:00,DAL @ OKC,L,29.575,3,5,0.6,1,3,0.333,0,0,0.0,1,1,2,2,1,0,2,0,4,0,7,-15,17.4,0,0,16.0,1,14,14,14,13,11,16,7,7,7,10,13,15,13,13,14,16,2,7,10,3,1,17,17,14,22,10,1,1,12,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300176,2024-05-03T00:00:00,DAL vs. LAC,W,36.083333333333336,3,5,0.6,0,1,0.0,0,0,0.0,2,3,5,2,1,0,1,0,3,2,6,9,17.0,0,0,15.0,1,1,1,1,2,11,16,7,15,19,15,13,15,13,4,4,4,2,7,10,5,1,12,2,15,7,11,1,1,13,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,29.576666666666668,5,7,0.714,2,4,0.5,0,1,0.0,0,3,3,1,2,0,3,0,5,2,12,20,24.1,0,0,24.0,1,1,1,1,12,5,11,3,4,5,6,13,12,13,18,4,11,10,1,10,2,1,22,2,5,1,5,1,1,5,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300174,2024-04-28T00:00:00,DAL vs. LAC,L,33.001666666666665,6,9,0.667,2,3,0.667,0,1,0.0,4,3,7,1,0,1,1,0,4,4,14,7,29.9,0,0,28.0,1,14,14,14,7,4,5,4,4,7,2,13,12,13,1,4,1,10,13,3,5,1,17,1,4,9,3,1,1,3,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300173,2024-04-26T00:00:00,DAL vs. LAC,W,27.235,4,8,0.5,1,3,0.333,2,2,1.0,2,1,3,0,0,0,1,0,1,1,11,12,17.6,0,0,17.0,1,1,1,1,18,6,9,11,7,7,10,2,4,1,4,14,11,17,13,10,5,1,3,13,6,5,9,1,1,10,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300172,2024-04-23T00:00:00,DAL @ LAC,W,32.461666666666666,4,6,0.667,0,1,0.0,2,4,0.5,2,5,7,0,2,0,1,0,4,2,10,0,19.4,0,0,19.0,1,1,1,1,9,6,13,4,15,19,15,2,1,9,4,1,1,17,1,10,5,1,17,2,9,12,8,1,1,8,1,1627884,Derrick Jones Jr.
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300171,2024-04-21T00:00:00,DAL @ LAC,L,17.656666666666666,0,4,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,2,0,2,0,0,-14,7.2,0,0,5.0,1,14,14,14,20,22,19,22,15,19,15,13,15,13,13,20,20,17,13,10,3,1,7,17,22,20,22,1,1,22,1,1627884,Derrick Jones Jr.
2023-24,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0042300236,2024-05-16T00:00:00,DEN @ MIN,L,4.433333333333334,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,0,-17,1.2,0,0,1.0,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,201599,DeAndre Jordan
2023-24,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0042300151,2024-04-20T00:00:00,DEN vs. LAL,W,8.616666666666667,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,1,1,0,3,2,4,-3,12.4,0,0,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,201599,DeAndre Jordan
2023-24,1631107,Nikola Jovic,Nikola,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,27.666666666666668,3,7,0.429,0,3,0.0,2,2,1.0,0,7,7,4,0,0,0,0,2,3,8,-13,22.4,0,0,19.0,1,2,2,2,2,3,3,3,5,5,5,1,2,1,3,3,3,2,3,4,4,1,3,2,4,2,3,1,1,4,1,1631107,Nikola Jovic
2023-24,1631107,Nikola Jovic,Nikola,1610612748,MIA,Miami Heat,0042300104,2024-04-29T00:00:00,MIA vs. BOS,L,16.15,1,4,0.25,1,4,0.25,0,0,0.0,1,2,3,0,0,1,0,0,1,0,3,-16,9.6,0,0,9.0,1,2,2,2,5,5,5,5,4,3,4,4,4,4,1,5,5,4,3,2,4,1,1,4,5,4,5,1,1,5,1,1631107,Nikola Jovic
2023-24,1631107,Nikola Jovic,Nikola,1610612748,MIA,Miami Heat,0042300103,2024-04-27T00:00:00,MIA vs. BOS,L,33.87166666666667,5,11,0.455,3,5,0.6,2,3,0.667,0,8,8,1,0,1,1,1,3,4,15,-14,32.1,0,0,31.0,1,2,2,2,1,1,1,2,1,2,2,1,1,3,3,2,2,3,3,2,1,5,5,1,1,3,2,1,1,2,1,1631107,Nikola Jovic
2023-24,1631107,Nikola Jovic,Nikola,1610612748,MIA,Miami Heat,0042300102,2024-04-24T00:00:00,MIA @ BOS,W,24.883333333333333,4,5,0.8,3,4,0.75,0,0,0.0,0,9,9,6,5,3,1,0,2,0,11,11,37.8,0,0,37.0,1,1,1,1,4,2,4,1,1,3,1,4,4,4,3,1,1,1,1,1,1,1,3,4,2,1,1,1,1,1,1,1631107,Nikola Jovic
2023-24,1631107,Nikola Jovic,Nikola,1610612748,MIA,Miami Heat,0042300101,2024-04-21T00:00:00,MIA @ BOS,L,25.685,3,9,0.333,2,6,0.333,2,2,1.0,1,5,6,0,1,0,1,0,1,1,10,-25,19.2,0,0,20.0,1,2,2,2,3,3,2,4,3,1,3,1,2,1,1,4,4,4,2,4,1,1,1,3,3,5,4,1,1,3,1,1631107,Nikola Jovic
